FAMILY Q
Root: a_l | a_h | b_l | b_h | lambda_l | lambda_h | theta_l | theta_h
147/1000 | 267701/180000 | 2017/10400 | 198301/40000 | 7/30 | 2/5 | 0 | 1
Splits: parent tag | axis(0=a,1=b,2=lambda,3=theta) | midpoint
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 2171169/2270810 | 0:Nhi | 147077967
2171169/2270810 | 99/100 | J | 106592749
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 12763568623583232/12422153166825175 | J |
  101262980
12763568623583232/12422153166825175 | 26/25 | 1:A | 31141633
26/25 | 20321/19200 | 1:A | 43549932
20321/19200 | 5164553047424624399/4857956890716065600 | D:A | 10773210
5164553047424624399/4857956890716065600 | 2219007323/2058453700 | JD | 32400837
2219007323/2058453700 | 27/25 | JD | 4233141
Cell sum 876280391.
Leaf R000111010011000100101: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278105
4130363708922552754653/4263973189654363254820 |
  38262710331768832/37266459500475525 | J | 165196913
38262710331768832/37266459500475525 | 26/25 | 1:A | 32819085
26/25 | 20321/19200 | 1:A | 43232033
20321/19200 | 15495450856768648493/14573870672148196800 | D:A | 10968513
15495450856768648493/14573870672148196800 | 79891891807/74104333200 | JD |
  32097290
79891891807/74104333200 | 27/25 | JD | 3984685
Cell sum 876182957.
Leaf R000111010011000100110: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 2171169/2270810 | 0:Nhi | 147077967
2171169/2270810 | 99/100 | J | 106166779
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 12763568623583232/12422153166825175 | J |
  101128990
12763568623583232/12422153166825175 | 26/25 | 1:A | 31141633
26/25 | 596028862/551988425 | 1:A | 91515389
596028862/551988425 | 27/25 | P | 463460
Cell sum 876742160.
Leaf R0001110100110001001110: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 36909873/38745370 | 0:Nhi | 136302376
36909873/38745370 | 7227089778900992/7044203162159745 | J | 209402780
7227089778900992/7044203162159745 | 26/25 | 1:A | 34646086
26/25 | 85835784307/79486333200 | 1:A | 91051289
85835784307/79486333200 | 27/25 | P | 255529
Cell sum 872264393.
Leaf R0001110100110001001111: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278105
4130363708922552754653/4263973189654363254820 |
  38262710331768832/37266459500475525 | J | 164856994
38262710331768832/37266459500475525 | 26/25 | 1:A | 32819085
26/25 | 27/25 | 1:A | 90346018
Cell sum 875906535.
Leaf R000111010011000101100: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260281
44192709/45416200 | 99/100 | J | 52368407
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 1009959747715072/982614451938675 | J | 103012563
1009959747715072/982614451938675 | 26/25 | 1:A | 30314719
26/25 | 20321/19200 | 1:A | 43126931
20321/19200 | 5073789892768032527/4770684626623188800 | D:A | 11461239
5073789892768032527/4770684626623188800 | 1457870336/1351660275 | JD | 31567957
1457870336/1351660275 | 27/25 | JD | 2873982
Cell sum 876234021.
Leaf R000111010011000101101: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278105
4130363708922552754653/4263973189654363254820 | 594346932436992/578801156170565 |
  J | 166170515
594346932436992/578801156170565 | 26/25 | 1:A | 32520916
26/25 | 20321/19200 | 1:A | 42811610
20321/19200 | 15223161392798872877/14312053879869566400 | D:A | 11648485
15223161392798872877/14312053879869566400 | 78732626323/72989654850 | JD |
  31265431
78732626323/72989654850 | 27/25 | JD | 2641435
Cell sum 874942830.
Leaf R00011101001100010111001: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260281
44192709/45416200 | 99/100 | J | 52201408
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 1009959747715072/982614451938675 | J | 102872197
1009959747715072/982614451938675 | 26/25 | 1:A | 30314719
26/25 | 27/25 | 1:A | 90058338
Cell sum 876954885.
Leaf R000111010011000101111: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278105
4130363708922552754653/4263973189654363254820 | 594346932436992/578801156170565 |
  J | 165823841
594346932436992/578801156170565 | 26/25 | 1:A | 32520916
26/25 | 27/25 | 1:A | 89395453
Cell sum 875624648.
Leaf R0001110100110001101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659465
258340671590492311821/267832044036574727140 | 934800645947392/913022691042675 | J
  | 164152807
934800645947392/913022691042675 | 26/25 | 1:A | 39196067
26/25 | 27/25 | 1:A | 89389202
Cell sum 872224557.
Leaf R000111010011001000: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 51916649
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 12763568623583232/12422153166825175 | J |
  101577336
12763568623583232/12422153166825175 | 26/25 | 1:A | 31141633
26/25 | 30469/28800 | 1:A | 42547194
30469/28800 | 7394322308338714411/6957162378378098400 | D:A | 11068297
7394322308338714411/6957162378378098400 | 1539713461/1431715275 | JD | 26894374
1539713461/1431715275 | 27/25 | JD | 9358903
Cell sum 878912856.
Leaf R00011101001100100100: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 55258004
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 2836348583018496/2757156458655275
  | J | 87054005
2836348583018496/2757156458655275 | 26/25 | 1:A | 28163951
26/25 | 30469/28800 | 1:A | 42143607
30469/28800 | 6909293817741346603/6496481024542783200 | D:A | 12263262
6909293817741346603/6496481024542783200 | 204024132/189472675 | JD | 26249908
204024132/189472675 | 27/25 | JD | 5884159
Cell sum 881984139.
Leaf R000111010011001001010: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 55011411
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 2836348583018496/2757156458655275
  | J | 86918628
2836348583018496/2757156458655275 | 26/25 | 1:A | 28163951
26/25 | 30469/28800 | 1:A | 42143607
30469/28800 | 7258177576353826603/6826253982238783200 | D:A | 11774201
7258177576353826603/6826253982238783200 | 4124019133/3827480825 | JD | 28977937
4124019133/3827480825 | 27/25 | JD | 4869499
Cell sum 879926228.
Leaf R000111010011001001011: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278104
4130363708922552754653/4263973189654363254820 | 99/100 | J | 69394178
99/100 | 8089376823/8139981400 | B11/25 | 11096961
8089376823/8139981400 | 651599182036992/633851396170565 | J | 95352573
651599182036992/633851396170565 | 26/25 | 1:A | 29796798
26/25 | 30469/28800 | 1:A | 41835518
30469/28800 | 7259073433601214251/6826253982238783200 | D:A | 11968154
7259073433601214251/6826253982238783200 | 74239972573/68894654850 | JD | 28686199
74239972573/68894654850 | 27/25 | JD | 4617096
Cell sum 880631914.
Leaf R0001110100110010011: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 55258004
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 2836348583018496/2757156458655275
  | J | 87054005
2836348583018496/2757156458655275 | 26/25 | 1:A | 28163951
26/25 | 60913/57600 | 1:A | 41158633
60913/57600 | 14509394405584168831/13652507964477566400 | D:A | 11630110
14509394405584168831/13652507964477566400 | 12118809274/11267942475 | JD |
  26301698
12118809274/11267942475 | 27/25 | JD | 8795303
Cell sum 883328947.
Leaf R000111010011001010: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659465
258340671590492311821/267832044036574727140 | 12727380907917312/12422153166825175
  | J | 170125422
12727380907917312/12422153166825175 | 26/25 | 1:A | 37531530
26/25 | 30469/28800 | 1:A | 41353437
30469/28800 | 7397796329042642731/6957162378378098400 | D:A | 11830690
7397796329042642731/6957162378378098400 | 12322637873/11453722200 | JD | 25881389
12322637873/11453722200 | 27/25 | JD | 8215599
Cell sum 874424548.
Leaf R000111010011001011: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 5085875369375227165323/5262798949571985133700 | 0:Nhi | 179603047
5085875369375227165323/5262798949571985133700 | 99/100 | J | 76228447
99/100 | 23882859/24085310 | B11/25 | 4645833
23882859/24085310 | 2829111039885312/2757156458655275 | J | 95400236
2829111039885312/2757156458655275 | 26/25 | 1:A | 33972562
26/25 | 30469/28800 | 1:A | 40959330
30469/28800 | 7261651597057754923/6826253982238783200 | D:A | 12504278
7261651597057754923/6826253982238783200 | 12129426959/11267942475 | JD | 25216832
12129426959/11267942475 | 27/25 | JD | 6723426
Cell sum 881081007.
Leaf R000111010011001100: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 2171169/2270810 | 0:Nhi | 147077967
2171169/2270810 | 99/100 | J | 106592749
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 12763568623583232/12422153166825175 | J |
  101262980
12763568623583232/12422153166825175 | 26/25 | 1:A | 31141633
26/25 | 1787274086/1655965275 | 1:A | 90447483
1787274086/1655965275 | 27/25 | P | 1493966
Cell sum 880164969.
Leaf R000111010011001101000: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 54790327
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 2836348583018496/2757156458655275
  | J | 86797255
2836348583018496/2757156458655275 | 26/25 | 1:A | 28163951
26/25 | 30469/28800 | 1:A | 42143607
30469/28800 | 7607061334966306603/7156026939934783200 | D:A | 11321971
7607061334966306603/7156026939934783200 | 624511394/579282975 | JD | 31647805
624511394/579282975 | 27/25 | JD | 3889361
Cell sum 880821271.
Leaf R000111010011001101001: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278104
4130363708922552754653/4263973189654363254820 | 99/100 | J | 69101516
99/100 | 8089376823/8139981400 | B11/25 | 11096961
8089376823/8139981400 | 651599182036992/633851396170565 | J | 95210271
651599182036992/633851396170565 | 26/25 | 1:A | 29796798
26/25 | 30469/28800 | 1:A | 41835518
30469/28800 | 7607957192213694251/7156026939934783200 | D:A | 11510859
7607957192213694251/7156026939934783200 | 78696063823/72989654850 | JD | 31344626
78696063823/72989654850 | 27/25 | JD | 3649084
Cell sum 881430070.
Leaf R000111010011001101010: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 54590990
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 2836348583018496/2757156458655275
  | J | 86687821
2836348583018496/2757156458655275 | 26/25 | 1:A | 28163951
26/25 | 14104981774/13061942475 | 1:A | 89752979
14104981774/13061942475 | 27/25 | P | 303645
Cell sum 881566380.
Leaf R000111010011001101011: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278104
4130363708922552754653/4263973189654363254820 | 99/100 | J | 68837638
99/100 | 8089376823/8139981400 | B11/25 | 11096961
8089376823/8139981400 | 651599182036992/633851396170565 | J | 95081969
651599182036992/633851396170565 | 26/25 | 1:A | 29796798
26/25 | 84637518823/78371654850 | 1:A | 89293489
84637518823/78371654850 | 27/25 | P | 101770
Cell sum 882093062.
Leaf R0001110100110011011: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 54790327
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 2836348583018496/2757156458655275
  | J | 86797255
2836348583018496/2757156458655275 | 26/25 | 1:A | 28163951
26/25 | 14098481774/13061942475 | 1:A | 88715795
14098481774/13061942475 | 27/25 | P | 1309771
Cell sum 884744342.
Leaf R000111010011001110: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659466
258340671590492311821/267832044036574727140 | 12727380907917312/12422153166825175
  | J | 169272860
12727380907917312/12422153166825175 | 26/25 | 1:A | 37531530
26/25 | 14303122873/13247722200 | 1:A | 88684735
14303122873/13247722200 | 27/25 | P | 695403
Cell sum 875671010.
Leaf R000111010011001111: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659464
258340671590492311821/267832044036574727140 | 99/100 | J | 81752537
99/100 | 23882859/24085310 | B11/25 | 4645833
23882859/24085310 | 2829111039885312/2757156458655275 | J | 95096175
2829111039885312/2757156458655275 | 26/25 | 1:A | 33972562
26/25 | 27/25 | 1:A | 87510393
Cell sum 882463980.
Leaf R0001110100110110000: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 19152767/19677800 | 0:Nhi | 203144459
19152767/19677800 | 99/100 | J | 54829409
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 1105380163715072/1074364851938675
  | J | 87766191
1105380163715072/1074364851938675 | 26/25 | 1:A | 27811036
26/25 | 30469/28800 | 1:A | 41744300
30469/28800 | 1424406568873787759/1339069117219893600 | D:A | 12469191
1424406568873787759/1339069117219893600 | 1193128586/1108216275 | JD | 25540815
1193128586/1108216275 | 27/25 | JD | 6315856
Cell sum 882328221.
Leaf R0001110100110110001: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 5747814479/5886978600 | 0:Nhi | 213670478
5747814479/5886978600 | 99/100 | J | 46852503
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 |
  15599917206601728/15149411419727575 | J | 92251520
15599917206601728/15149411419727575 | 26/25 | 1:A | 25705779
26/25 | 60913/57600 | 1:A | 40778001
60913/57600 | 2847420988322878643/2678138234439787200 | D:A | 12316098
2847420988322878643/2678138234439787200 | 1192559836/1108216275 | JD | 25632593
1192559836/1108216275 | 27/25 | JD | 7285736
Cell sum 887199672.
Leaf R000111010011011001: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 13825803/14160200 | 0:Nhi | 213754400
13825803/14160200 | 99/100 | J | 46787206
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 1200800579715072/1166115251938675
  | J | 92288646
1200800579715072/1166115251938675 | 26/25 | 1:A | 25689193
26/25 | 30469/28800 | 1:A | 41349235
30469/28800 | 6985888112384050987/6564437189960152800 | D:A | 13152430
6985888112384050987/6564437189960152800 | 11738074946/10896383025 | JD | 24832395
11738074946/10896383025 | 27/25 | JD | 4904322
27/25 | 510070054/444491975 | JD | 93493176
510070054/444491975 | 29/25 | JD | 12510786
Cell sum 991468753.
Leaf R00011101001101101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 2020704806839066390533/2088125969431985683150 | 0:Nhi | 183986608
2020704806839066390533/2088125969431985683150 | 99/100 | J | 73312186
99/100 | 3425891250133023/3433245090158900 | B11/25 | 23336283
3425891250133023/3433245090158900 | 1125641477947392/1096523491042675 | J |
  78798983
1125641477947392/1096523491042675 | 26/25 | 1:A | 32899405
26/25 | 30469/28800 | 1:A | 40569425
30469/28800 | 1425101373014573423/1339069117219893600 | D:A | 13166199
1425101373014573423/1339069117219893600 | 2387243209/2216432550 | JD | 24532133
2387243209/2216432550 | 27/25 | JD | 5304156
27/25 | 29/25 | JD | 113063936
Cell sum 994796330.
Leaf R00011101001101110000: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260278
44192709/45416200 | 99/100 | J | 55233795
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 1105380163715072/1074364851938675
  | J | 87503956
1105380163715072/1074364851938675 | 26/25 | 1:A | 27811036
26/25 | 30469/28800 | 1:A | 41744300
30469/28800 | 1494183320596283759/1405023708759093600 | D:A | 11989911
1494183320596283759/1405023708759093600 | 22669348/21016075 | JD | 30814054
22669348/21016075 | 27/25 | JD | 2573890
Cell sum 882638184.
Leaf R000111010011011100010: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260279
44192709/45416200 | 99/100 | J | 55028156
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 1105380163715072/1074364851938675
  | J | 87392186
1105380163715072/1074364851938675 | 26/25 | 1:A | 27811036
26/25 | 27/25 | 1:A | 88179354
Cell sum 880477726.
Leaf R00011101001101110010: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260281
44192709/45416200 | 99/100 | J | 58211415
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 |
  15599917206601728/15149411419727575 | J | 91951542
15599917206601728/15149411419727575 | 26/25 | 1:A | 25705779
26/25 | 60913/57600 | 1:A | 40778001
60913/57600 | 2986917239518270643/2810047417518187200 | D:A | 11841108
2986917239518270643/2810047417518187200 | 430514487/399305425 | JD | 30914843
430514487/399305425 | 27/25 | JD | 3560927
Cell sum 887930860.
Leaf R000111010011011100110: left | right | polynomial | upper numerator
0 | 5272839/8277910 | B1 | 42546778
5272839/8277910 | 258369111/290417590 | 0:Nlo | 333227702
258369111/290417590 | 9/10 | 0:Nhi | 21931604
9/10 | 44192709/45416200 | 0:Nhi | 202260281
44192709/45416200 | 99/100 | J | 57960352
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 |
  15599917206601728/15149411419727575 | J | 91823684
15599917206601728/15149411419727575 | 26/25 | 1:A | 25705779
26/25 | 1390527086/1287616275 | 1:A | 88026981
1390527086/1287616275 | 27/25 | P | 151930
Cell sum 885735722.
Leaf R000111010011011100111: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 4130363708922552754653/4263973189654363254820 | 0:Nhi | 187278106
4130363708922552754653/4263973189654363254820 | 99/100 | J | 72688814
99/100 | 406008603/406999070 | B11/25 | 22450306
406008603/406999070 | 708851431636992/688901636170565 | J | 88401355
708851431636992/688901636170565 | 26/25 | 1:A | 27493562
26/25 | 27/25 | 1:A | 87528077
Cell sum 886446553.
Leaf R0001110100110111011: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260281
44192709/45416200 | 99/100 | J | 58237413
99/100 | 1221116604414962025771/1224236974797820228540 | B11/25 | 22100631
1221116604414962025771/1224236974797820228540 | 1200800579715072/1166115251938675
  | J | 91988332
1200800579715072/1166115251938675 | 26/25 | 1:A | 25689193
26/25 | 27/25 | 1:A | 86344794
Cell sum 887226977.
Leaf R0001110100110111101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659465
258340671590492311821/267832044036574727140 | 99/100 | J | 83612016
99/100 | 3425891250133023/3433245090158900 | B11/25 | 23336283
3425891250133023/3433245090158900 | 1125641477947392/1096523491042675 | J |
  78574776
1125641477947392/1096523491042675 | 26/25 | 1:A | 32899405
26/25 | 27/25 | 1:A | 85676115
Cell sum 883585076.
Leaf R000111010011101: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299575
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 57819374509058851689/60375046685156485780 | 0:Nhi | 151550345
57819374509058851689/60375046685156485780 | 3042258985156608/2979695057678425 | J
  | 179401140
3042258985156608/2979695057678425 | 26/25 | 1:A | 44794312
26/25 | 27/25 | 1:A | 85652303
Cell sum 875821163.
Leaf R0001111000: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299575
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 99/100 | 0:Nhi | 263237142
99/100 | 12821454982402521/12723125274839300 | B11/25 | 54253853
12821454982402521/12723125274839300 | 579632742/565849175 | J | 50620144
579632742/565849175 | 34036182996221952/33026081094185675 | 1:Q | 16913684
34036182996221952/33026081094185675 | 17018091498110976/16513040546178775 | J | 2
17018091498110976/16513040546178775 | 26/25 | 1:A | 23642118
26/25 | 2537/2400 | 1:A | 40538088
2537/2400 | 441314714752362503/414877052683508200 | D:A | 14195553
441314714752362503/414877052683508200 | 882629429690243131/829754105527891400 | JD
  | 2
882629429690243131/829754105527891400 | 961124086/901965275 | D:Q | 3668248
961124086/901965275 | 27/25 | JD | 24868690
27/25 | 29/25 | JD | 91647036
Cell sum 998007623.
Leaf R0001111001: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299575
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 99/100 | 0:Nhi | 263237143
99/100 | 450825466/442783525 | B11/25 | 88972882
450825466/442783525 | 193210914/187907225 | J | 31153292
193210914/187907225 | 45381577328295936/43935114105795275 | 1:Q | 12996328
45381577328295936/43935114105795275 | 22690788664147968/21967557051983575 | J | 2
22690788664147968/21967557051983575 | 26/25 | 1:A | 17894982
26/25 | 2537/2400 | 1:A | 39095806
2537/2400 | 395933137424066567/371240920637069800 | D:A | 17716096
395933137424066567/371240920637069800 | 791866275033651259/742481841435014600 | JD
  | 2
791866275033651259/742481841435014600 | 1729037258/1618150825 | D:Q | 3252396
1729037258/1618150825 | 27/25 | JD | 15995121
27/25 | 29/25 | JD | 59223143
Cell sum 963960256.
Leaf R000111101: left | right | polynomial | upper numerator
0 | 310167/420230 | B1 | 119332780
310167/420230 | 15198183/16991270 | 0:Nlo | 295450396
15198183/16991270 | 9/10 | 0:Nhi | 11903755
9/10 | 99/100 | 0:Nhi | 261326605
99/100 | 370583381/368392175 | B11/25 | 48541328
370583381/368392175 | 52940483/52056025 | J | 31898569
52940483/52056025 | 3108678714523648/3041302551326775 | 1:Q | 13392916
3108678714523648/3041302551326775 | 1554339357261824/1520651275593075 | J | 2
1554339357261824/1520651275593075 | 26/25 | 1:A | 40495588
26/25 | 2537/2400 | 1:A | 34654641
2537/2400 | 442893298205960199/414877052683508200 | D:A | 18160641
